,Q_HC,T_op,T_ext,Q_H,Q_C
2009-01-12 16:00:00,0.0,22.5345286230554,10.2,0,0
2009-01-12 17:00:00,-2165.32404610177,26.000000000000004,10.2,0,2165
2009-01-12 18:00:00,0.0,20.722895506424987,10.2,0,0
2009-01-12 19:00:00,0.0,18.45515951333615,10.2,0,0
2009-01-12 20:00:00,0.0,17.463126253880358,10.2,0,0
2009-01-12 21:00:00,0.0,16.962272807424814,10.2,0,0
2009-01-12 22:00:00,0.0,16.694399811715854,10.2,0,0
2009-01-12 23:00:00,0.0,16.540868855646906,10.2,0,0
2009-01-13 00:00:00,5181.640604043475,20.0,10.2,5181,0
2009-01-13 01:00:00,2688.391106239145,20.0,10.2,2688,0
2009-01-13 02:00:00,2732.363466146756,20.000000000000007,10.2,2732,0
2009-01-13 03:00:00,2757.3067382645504,19.999999999999993,10.2,2757,0
2009-01-13 04:00:00,2781.5523244945207,19.999999999999996,10.2,2781,0
2009-01-13 05:00:00,2805.445113054327,20.000000000000007,10.2,2805,0
2009-01-13 06:00:00,2828.9974258109273,20.0,10.2,2828,0
2009-01-13 07:00:00,2852.2153098209333,20.0,10.2,2852,0
2009-01-13 08:00:00,2875.1045732806956,20.0,10.2,2875,0
2009-01-13 09:00:00,2859.5143749117296,20.0,10.2,2859,0
2009-01-13 10:00:00,498.9854935001298,20.0,10.2,498,0
2009-01-13 11:00:00,1158.0563085608799,19.999999999999996,10.2,1158,0
2009-01-13 12:00:00,1725.5721568950203,20.0,10.2,1725,0
2009-01-13 13:00:00,1214.6139916382108,20.0,10.2,1214,0
2009-01-13 14:00:00,1065.754772436421,20.0,10.2,1065,0
2009-01-13 15:00:00,1051.8887406334873,20.0,10.2,1051,0
2009-01-13 16:00:00,815.7019904240146,20.0,10.2,815,0
2009-01-13 17:00:00,0.0,21.040333774087564,10.2,0,0
2009-01-13 18:00:00,0.0,18.513962837612134,10.2,0,0
2009-01-13 19:00:00,0.0,17.262428215991875,10.2,0,0
2009-01-13 20:00:00,0.0,16.680802765695145,10.2,0,0
2009-01-13 21:00:00,0.0,16.3812727100416,10.2,0,0
2009-01-13 22:00:00,0.0,16.21444143489197,10.2,0,0
2009-01-13 23:00:00,0.0,16.112796852054753,10.2,0,0
2009-01-14 00:00:00,5764.9278979082155,19.999999999999996,10.2,5764,0
2009-01-14 01:00:00,2956.533790605397,19.999999999999996,10.2,2956,0
2009-01-14 02:00:00,2999.061225439288,20.0,10.2,2999,0
2009-01-14 03:00:00,3020.307152470574,20.0,10.2,3020,0
2009-01-14 04:00:00,3040.8765608428434,20.000000000000004,10.2,3040,0
2009-01-14 05:00:00,3061.1550547346865,20.0,10.2,3061,0
2009-01-14 06:00:00,3081.1544337304454,20.0,10.2,3081,0
2009-01-14 07:00:00,3100.8794903953017,20.0,10.2,3100,0
2009-01-14 08:00:00,3120.334794386279,20.0,10.2,3120,0
2009-01-14 09:00:00,3114.094406587218,20.0,10.2,3114,0
2009-01-14 10:00:00,2633.1140703736633,20.0,10.2,2633,0
2009-01-14 11:00:00,1636.5417583456815,20.0,10.2,1636,0
2009-01-14 12:00:00,589.8912608183389,20.0,10.2,589,0
2009-01-14 13:00:00,0.0,21.29021529201558,10.2,0,0
2009-01-14 14:00:00,0.0,22.705890870110863,10.2,0,0
2009-01-14 15:00:00,0.0,23.06484774107335,10.2,0,0
2009-01-14 16:00:00,0.0,21.740818273592257,10.2,0,0
2009-01-14 17:00:00,4437.154022348721,20.000000000000004,10.2,4437,0
2009-01-14 18:00:00,0.0,18.57357443308048,10.2,0,0
2009-01-14 19:00:00,0.0,17.41920909268702,10.2,0,0
2009-01-14 20:00:00,0.0,16.795896299705028,10.2,0,0
2009-01-14 21:00:00,0.0,16.47771419028946,10.2,0,0
2009-01-14 22:00:00,0.0,16.301114884358704,10.2,0,0
2009-01-14 23:00:00,0.0,16.194011580438094,10.2,0,0
2009-01-15 00:00:00,5651.4516893233085,20.0,10.2,5651,0
2009-01-15 01:00:00,2903.185603714177,20.0,10.2,2903,0
2009-01-15 02:00:00,2946.2896639766477,20.0,10.2,2946,0
2009-01-15 03:00:00,2968.5284544271367,20.0,10.2,2968,0
2009-01-15 04:00:00,2990.076375021183,20.0,10.2,2990,0
2009-01-15 05:00:00,3011.311617931984,20.0,10.2,3011,0
2009-01-15 06:00:00,3032.2463779488276,19.999999999999996,10.2,3032,0
2009-01-15 07:00:00,3052.885973362698,20.0,10.2,3052,0
2009-01-15 08:00:00,3073.2354885068526,20.0,10.2,3073,0
2009-01-15 09:00:00,3055.139404888403,20.0,10.2,3055,0
2009-01-15 10:00:00,0.0,21.329366687536293,10.2,0,0
2009-01-15 11:00:00,0.0,23.291374230780097,10.2,0,0
2009-01-15 12:00:00,0.0,24.094665118908928,10.2,0,0
2009-01-15 13:00:00,0.0,24.737712355240035,10.2,0,0
2009-01-15 14:00:00,0.0,24.88629560076894,10.2,0,0
2009-01-15 15:00:00,0.0,24.136456567277875,10.2,0,0
2009-01-15 16:00:00,0.0,22.80095495617782,10.2,0,0
2009-01-15 17:00:00,5202.155702340309,20.000000000000004,10.2,5202,0
2009-01-15 18:00:00,0.0,18.762093169642704,10.2,0,0
2009-01-15 19:00:00,0.0,17.730621444154764,10.2,0,0
2009-01-15 20:00:00,0.0,17.129837223735805,10.2,0,0
2009-01-15 21:00:00,0.0,16.81942473213015,10.2,0,0
2009-01-15 22:00:00,0.0,16.644288375193046,10.2,0,0
2009-01-15 23:00:00,0.0,16.5356169261295,10.2,0,0
2009-01-16 00:00:00,5158.11697923829,19.999999999999996,10.2,5158,0
2009-01-16 01:00:00,2662.210018758389,20.000000000000007,10.2,2662,0
2009-01-16 02:00:00,2707.098058547721,20.0,10.2,2707,0
2009-01-16 03:00:00,2732.8983420793284,20.0,10.2,2732,0
2009-01-16 04:00:00,2757.9753986154956,20.0,10.2,2757,0
2009-01-16 05:00:00,2782.6754066124263,20.0,10.2,2782,0
2009-01-16 06:00:00,2807.011371255564,20.000000000000004,10.2,2807,0
2009-01-16 07:00:00,2830.989993741419,20.0,10.2,2830,0
2009-01-16 08:00:00,2854.617718395721,19.999999999999996,10.2,2854,0
2009-01-16 09:00:00,2839.7381719079976,19.999999999999996,10.2,2839,0
2009-01-16 10:00:00,0.0,21.531067562704816,10.2,0,0
2009-01-16 11:00:00,0.0,24.45919176616006,10.2,0,0
2009-01-16 12:00:00,0.0,25.86365808176956,10.2,0,0
2009-01-16 13:00:00,-1370.1453495742278,26.0,10.2,0,1370
2009-01-16 14:00:00,-1242.472815984255,26.000000000000004,10.2,0,1242
2009-01-16 15:00:00,-297.20175490469586,26.000000000000004,10.2,0,297
2009-01-16 16:00:00,0.0,25.136400958995644,10.2,0,0
